"createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"2017-06-06T23:07:41Z","erenkabakci/WWDC-Recap",125,"A collection of session summaries in markdown format, from WWDC 20, 19 & 17","[""wwdc17"",""wwdc2017"",""markdown"",""apple"",""ios"",""swift"",""macos"",""machine-learning"",""augmented-reality"",""xcode"",""swift4"",""summary"",""keynote"",""conference"",""wwdc19"",""wwdc2019"",""swiftui"",""catalyst"",""wwdc2020"",""wwdc""]","null","null",19352,"[""deep-learning"",""tensorflow"",""keras"",""machine-learning"",""convolutional-neural-networks"",""lua"",""java"",""plugin"",""intellij"",""ide"",""electron"",""notes"",""electron-app"",""desktop"",""linux"",""macos"",""windows"",""osx"",""mac"",""swift"",""objective-c"",""cocoapods"",""xcode"",""language"",""objective-c"",""ios"",""cocoapods"",""xcode"",""swift"",""ios"",""swiftui"",""objective-c"",""data-science"",""deep-learning"",""classification"",""machine-learning-algorithms"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""macos"",""swiftui"",""objective-c"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""python"",""time-series"",""hacktoberfest"",""management"",""slides"",""awesome"",""awesome-list"",""list"",""hacktoberfest"",""resources"",""swift"",""ios"",""macos"",""swiftui"",""objective-c"",""awesome"",""awesome-list"",""list"",""hacktoberfest"",""resources"",""swift"",""ios"",""macos"",""objective-c"",""web"",""javascript"",""framework"",""frontend"",""webapp"",""javascript"",""nodejs"",""js"",""es6"",""javascript-library""]"
"2017-02-06T01:55:23Z","eric2013264/Hackathon2017VRGame",1,"A ""Fruit Ninja""-like VR game developed with Unity and C# for the WSU 5th annual Hackathon: Crimson Code 2017","[""unity"",""css"",""augmented-reality"",""fruitnina"",""htcvive""]","C#","[""C#"",""GLSL""]",78271,"[""game"",""unity3d"",""game-development"",""gamedev"",""html"",""javascript"",""html5"",""sass"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2018-08-07T18:25:19Z","ericschv/opencvjs-webgl",1,"A demo of Augmented Reality within the browser - Check it out!","null","JavaScript","[""JavaScript"",""HTML""]",1983,"null"
"2017-04-23T22:35:07Z","erictherobot/react-native-AR",2,"null","[""augmented-reality"",""react-native"",""wip"",""ar"",""react-native-ar-kit""]","Objective-C","[""JavaScript"",""Python"",""Java"",""Objective-C""]",146,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""reactjs"",""android"",""ios"",""react"",""mobile"",""python"",""python3"",""crawler"",""scraper"",""spider"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2018-09-22T06:46:13Z","ernixrcommunity/WhARe",3,"Indoor navigation using Augmented Reality","null","C#","[""C#"",""ShaderLab"",""Objective-C++"",""Java""]",86317,"null"
"2016-05-30T15:13:55Z","eruffaldi/arucojson",1,"Command-line Aruco Marker video to JSON computation ","[""aruco"",""augmented-reality"",""json""]","C++","[""CMake"",""C++""]",68,"[""python"",""machine-learning"",""data-science"",""jupyter-notebook"",""data-analysis"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""xml"",""yaml"",""csv"",""serialization""]"
"2016-09-07T07:52:41Z","eruffaldi/minOgreAR",1,"Minimal Application for AR using OGRE","[""augmented-reality"",""cxx"",""ogre""]","C++","[""CMake"",""C++""]",2303,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""cpp"",""c-plus-plus"",""qt"",""c"",""cmake""]"
"2016-06-15T14:05:01Z","es605/HTMoLAR",11,"A web-based interactive 3D molecular viewer with Augmented Reality & Holographic Display.","null","null","null",18,"null"
"2016-03-20T02:22:53Z","eseedo/AR-VRCourse",311,"VR,AR,MR 开发入门教程","[""vr"",""augmented-reality"",""virtual-reality"",""mixed-reality"",""hololens"",""htc-vive"",""unity3d"",""ue4""]","null","null",554208,"[""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""kafka"",""spark"",""java"",""scala"",""big-data"",""javascript"",""typescript"",""emacs"",""nodejs"",""deno"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""game"",""unity"",""game-development"",""gamedev"",""editor"",""ocaml"",""steam"",""reasonml"",""torrent""]"
"2018-04-22T08:47:48Z","esperanzazwj/ARChemistry",1,"an augmented reality Android App based on Unity3D Engine and EasyAR SDK ","null","C#","[""C#"",""ShaderLab"",""Objective-C++""]",211170,"null"
"2016-05-03T06:28:00Z","estrasnick/Augmented-Reality-Piano-Interface",4,"Project for Stanford's CS 377M course. Augmented Reality Piano Interface. ","null","C#","[""C#"",""GLSL"",""CSS"",""JavaScript"",""Batchfile"",""Shell"",""HTML"",""Haxe""]",134161,"null"
"2019-10-10T09:03:24Z","eth-ait/ComputationalMR",11,"Context-Aware Online Adaptation of Mixed Reality Interfaces","null","C#","[""C#"",""ShaderLab"",""Shell"",""GLSL"",""HLSL"",""Python""]",306839,"null"
"2019-11-14T22:53:54Z","ethanfield81/CrystalViewer",1,"Microsoft HoloLens mixed reality application for viewing crystallographic models","null","C#","[""C#"",""GLSL"",""ShaderLab"",""HLSL""]",185420,"null"
"2018-07-10T14:02:35Z","ethanttbui/pianow",2,"Piano Self-learning Assistant in Mixed Reality","null","C++","[""C#"",""HLSL"",""ShaderLab"",""C++"",""C"",""Objective-C""]",146150,"null"
"2020-11-05T20:17:19Z","euzl/AR-MARIMBA",1,"증강현실기반 마림바 유사악기 (Augmented reality-based marimba-like instrument)","null","C#","[""C#""]",58894,"null"
"2018-06-04T20:02:39Z","evandhillon01/AR-Dementia-Application-Android-Studio",1,"Augmented Reality Dementia Application for the Samsung Gear VR developed independently in Android Studio","null","Java","[""Java"",""GLSL""]",115,"null"
"2018-06-04T20:04:25Z","evandhillon01/AR-Dementia-Unity",1,"Augmented Reality Dementia Application prototype developed in unity using external AR libraries","null","C#","[""C#"",""ShaderLab"",""Java"",""JavaScript"",""Objective-C++"",""Objective-C"",""C"",""HLSL"",""ASP""]",95921,"null"
"2019-12-14T01:55:57Z","evankirkiles/RoomPlanner",2,"Augmented Reality room design","null","Swift","[""Swift""]",723,"null"
"2018-11-04T15:00:16Z","evii/Trashbins-App",3,"The app displays Google map with locations of all trash bins in Prague. User can filter and display locations by type of trash - glass, plastic, paper trash etc. After clicking on a marker info window will appear with detailed information about the type of trash bin and percentage, how full the bin is.","null","Java","[""Java""]",11518,"null"
"2019-07-08T14:07:55Z","ex-agora/ExploreAgora",9,"Explore Agora is an educational mobile application using augmented reality, that allows children to learn from the real world in a way that is interactive and engaging by using Unity engine. ","[""agumentedreality"",""educational-game"",""game-development"",""unity"",""game""]","C#","[""C#"",""HTML"",""CSS"",""ShaderLab"",""Smalltalk"",""GLSL"",""C++"",""JavaScript"",""Objective-C"",""Objective-C++"",""HLSL""]",2989884,"[""parser"",""generator"",""template"",""parsing"",""nim"",""game"",""unity"",""unity3d"",""gamedev"",""game"",""unity3d"",""game-development"",""gamedev"",""unity"",""unity3d"",""game-development"",""gamedev""]"
"2020-06-30T03:57:41Z","exii-uw/AARToolkit",4,"A framework to build and design augmented augmented reality (AAR) experiences for an actuated headset. ","null","C#","[""C#"",""ShaderLab"",""HLSL"",""GLSL"",""C++"",""C"",""Objective-C""]",226938,"null"
"2018-03-21T17:07:39Z","exokitxr/awesome-magicleap",37,"Magic Leap awesome resources","null","null","null",11,"null"
"2019-09-13T19:49:47Z","exokitxr/exokit-browser",26,"WebXR meta-browser in your browser, based on Exokit Web","[""webxr"",""webvr"",""metaverse"",""a-frame"",""babylonjs"",""browser"",""web"",""augmented-reality"",""virtual-reality"",""aframe"",""vr"",""ar""]","JavaScript","[""JavaScript"",""HTML"",""Shell""]",37358,"[""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""laravel"",""php"",""laravel-package"",""package"",""laravel-5-package"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""chrome-extension"",""chrome"",""firefox"",""extension"",""firefox-addon"",""javascript"",""framework"",""frontend"",""webapp"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2019-08-06T23:33:51Z","exokitxr/exokit-web",52,"Exokit WebXR engine for the browser","[""metaverse"",""vr"",""virtual-reality"",""ar"",""augmented-reality"",""javascript"",""webgl"",""threejs"",""babylonjs"",""html"",""iframe"",""3d"",""a-frame"",""aframe"",""webvr"",""webxr""]","JavaScript","[""HTML"",""JavaScript"",""Shell""]",1799,"[""laravel"",""php"",""laravel-package"",""package"",""laravel-5-package"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""nodejs"",""typescript"",""emacs"",""deno"",""opengl"",""graphics"",""3d"",""vulkan"",""opengl"",""graphics"",""webgl"",""3d"",""vulkan"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""css"",""javascript"",""html5"",""sass"",""youtube"",""downloader"",""python"",""anime"",""download"",""opengl"",""graphics"",""webgl"",""vulkan"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2018-08-19T09:43:21Z","exokitxr/libnode.a",3,"Magic Leap libnode.so","null","null","null",15566,"null"
"2018-08-17T03:28:35Z","exokitxr/magicleap-js",6,"Magic Leap JS helpers","null","JavaScript","[""JavaScript""]",10,"null"
"2018-03-29T04:15:56Z","exokitxr/magicleap-parser",2,"Magic leap header parser for Node.js","null","JavaScript","[""JavaScript""]",5,"null"
"2017-06-30T10:02:46Z","exyte/ARTetris",1480,"Augmented Reality Tetris made with ARKit and SceneKit","[""swift"",""arkit"",""ios"",""scenekit"",""tetromino""]","Swift","[""Swift""]",7771,"[""language"",""objective-c"",""ios"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2018-05-23T00:31:55Z","ezocher/seeotoo",1,"See O Too - Immersive introduction to Climate Science using Augmented Reality","[""hololens"",""unity3d"",""augumented-reality"",""educational"",""atmosphere"",""climate-science"",""climate""]","C#","[""C#"",""ShaderLab""]",131472,"[""javascript"",""typescript"",""emacs"",""nodejs"",""deno"",""game"",""unity"",""game-development"",""gamedev"",""tutorial"",""learning"",""education"",""example"",""godot"",""julia"",""optimization"",""math"",""simulation"",""physics"",""webpack"",""boilerplate"",""babel"",""eslint"",""es6"",""wechat"",""python"",""weather"",""recommender-system"",""weixin""]"
"2020-02-15T08:03:00Z","fabian-nunes/tecstormEstgoh",2,"Repositório para o projeto Augmented Reality","null","C#","[""C#"",""ShaderLab"",""HLSL"",""GLSL"",""Mathematica""]",946403,"null"
"2020-10-18T17:21:12Z","fabio914/RealityMixer",571,"Mixed Reality app for iOS","[""ios"",""oculus-quest"",""arkit"",""mixed-reality"",""virtual-reality""]","C","[""Swift"",""Objective-C"",""C++"",""Objective-C++"",""C"",""C#""]",138376,"[""swift"",""objective-c"",""cocoapods"",""xcode"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""kafka"",""spark"",""java"",""scala"",""big-data"",""vscode"",""vscode-extension"",""javascript"",""typescript"",""hacktoberfest""]"
"2018-10-29T19:16:26Z","facebookresearch/AR-Depth",167,"Fast Depth Densification for Occlusion-Aware Augmented Reality","null","Jupyter Notebook","[""Jupyter Notebook"",""Python""]",1401505,"null"
"2020-07-22T04:21:11Z","faciop-cojt/faciop",2,"ファッションアイテムをAR試着できるサービスのプロトタイプ","[""nuxt"",""vue"",""augmented-reality"",""typescript"",""face-detection"",""threejs"",""facemesh"",""face-tracking""]","TypeScript","[""Vue"",""JavaScript"",""TypeScript""]",4364,"[""javascript"",""spa"",""ssr"",""vue"",""vuejs"",""vuex"",""vuejs2"",""vue-router"",""angular"",""react"",""vuejs"",""vuex"",""vuejs2"",""vue-router"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""es6"",""javascript"",""language"",""nodejs"",""angular"",""angularjs"",""angular2"",""ionic"",""opencv"",""computer-vision"",""object-detection"",""deep-learning"",""tensorflow"",""opengl"",""graphics"",""webgl"",""3d"",""vulkan"",""opencv"",""computer-vision"",""object-detection"",""deep-learning"",""tensorflow""]"
"2018-10-20T20:13:00Z","faem/Bangla-AR-Book",1,"Augmented Reality app for pre-primary school student","[""unity3d"",""augmentation"",""augmented-reality"",""bangla"",""book""]","null","null",2,"[""game"",""unity"",""game-development"",""gamedev"",""python"",""python3"",""gui"",""twitter"",""pyqt5"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""awesome"",""awesome-list"",""list"",""hacktoberfest"",""resources"",""machine-learning"",""data-science"",""deep-learning"",""classification"",""machine-learning-algorithms""]"
"2020-04-05T21:33:49Z","fahadshaikh99/Augmented-Reality-React-native",1,"null","null","JavaScript","[""JavaScript"",""Starlark"",""Java"",""Objective-C""]",26969,"null"
"2018-09-13T11:11:27Z","faisalthaheem/findmycar",1,"Find My Car - A map based and Augmented Reality (AR) cross platform mobile app to assist with finding car in absence of GPS.","[""augmented-reality"",""augmented-reality-applications"",""car-parking"",""car-park"",""location-tracker"",""intelligent-transportation-systems"",""its"",""android"",""cordova"",""phonegap"",""ionic-framework""]","TypeScript","[""Batchfile"",""TypeScript"",""HTML"",""CSS"",""JavaScript"",""Python""]",22113,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""python"",""telegram"",""bot"",""telegram-bot"",""rss"",""hacktoberfest"",""open-source"",""opensource"",""community"",""free"",""react-native"",""ios"",""react"",""mobile"",""android"",""electron"",""ios"",""macos"",""mobile"",""windows"",""java"",""minecraft"",""mod"",""tree"",""angular"",""typescript"",""angularjs"",""angular2"",""ionic"",""angular"",""typescript"",""angularjs"",""angular2"",""ionic""]"
"2019-08-24T00:24:43Z","faishasj/ARgile",3,"Agile with AR. Built with React Native.","[""augmented-reality"",""react-native"",""viro-react"",""agile-development""]","JavaScript","[""JavaScript"",""Python"",""Java"",""Objective-C"",""Shell"",""Ruby""]",1724,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""reactjs"",""android"",""ios"",""react"",""mobile"",""monitoring"",""prometheus"",""metrics"",""elasticsearch"",""performance""]"
"2018-09-27T01:49:21Z","fanoping/Computer-Vision",9,"Computer Vision: from Recognition to Geometry @ National Taiwan University (2018, Fall)","[""color-conversion"",""pca"",""convolutional-neural-network"",""projective-geometry"",""computer-vision"",""stereo-matching"",""depth-pre"",""augmented-reality""]","Python","[""Python"",""Shell""]",659679,"[""r"",""rstats"",""statistics"",""r-package"",""shiny"",""deep-learning"",""tensorflow"",""keras"",""machine-learning"",""convolutional-neural-networks"",""deep-learning"",""gan"",""machine-learning"",""opencv"",""vision"",""tensorflow"",""keras"",""convolutional-neural-networks"",""robotics"",""ros"",""computer-vision"",""simulation"",""robot"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2020-02-26T12:50:15Z","farazsaeed/SitAR",1,"Situational awareness with the help of Augmented Reality based on ARKit.","null","Swift","[""Swift""]",10738,"null"
"2018-08-13T15:01:46Z","fardhanardhi/airblock",1,"🎲 Minecraft Style Voxel Block Building  in Augmented Reality","null","C#","[""C#"",""ShaderLab""]",10852,"null"
"2018-07-26T16:20:43Z","fardhanardhi/polinemaps",3,"🎓 Polinema in Augmented Reality","[""augmented-reality""]","C#","[""C#"",""ShaderLab""]",41010,"[""swift"",""ios"",""objective-c"",""cocoapods"",""xcode""]"
"2017-06-06T11:02:24Z","farice/ARShooter",799,"A demo Augmented Reality shooter made with ARKit in Swift (iOS 11)","[""swift"",""ios11"",""arkit"",""augmented-reality"",""ios"",""fps"",""game"",""tutorial"",""demo"",""apple""]","Swift","[""Swift""]",2870,"[""language"",""objective-c"",""ios"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""ios"",""objective-c"",""cocoapods"",""xcode"",""swift"",""objective-c"",""cocoapods"",""xcode"",""game"",""unity"",""unity3d"",""game-development"",""gamedev"",""unity"",""unity3d"",""game-development"",""gamedev"",""learning"",""education"",""example"",""godot"",""hacktoberfest"",""clojure"",""cms"",""library"",""api"",""linux"",""macos"",""windows"",""osx"",""mac""]"
