"Tags","createdAt","nameWithOwner","stargazerCount","description","repositoryTopics_list","primaryLanguage","languages_list","diskUsage","relatedTopics_list"
"[""phone""]","2019-01-26T16:37:52Z","jacobrs/HEAR",11,"Augmented reality application that allows people hard of hearing to see conversational subtitles through their phone camera.","null","Swift","null",14095,"null"
"[""windows""]","2017-12-04T01:09:21Z","jaimerodriguez/WinMRSnippets",3,"Sample code snippets for Windows Mixed Reality Application Developers","null","C#","null",16120,"null"
"[]","2017-06-14T02:04:03Z","jalenjackson/AugmentedReality",3,"Point your camera at a video game cover & it gives you all the info you need on that game","null","C#","null",483118,"null"
"[""unity""]","2018-10-14T17:14:14Z","jamesashley1/MagicLeapFramework-Unity",7,"Unity helper classes and examples to accelerate prototyping for magic leap.","null","null","null",989,"null"
"[""ai"",""arkit"",""ios""]","2018-02-15T16:41:47Z","jameslafa/deep-yogurtector",3,"ai Yogurt + Deep Learning + Augmented Reality","null","Python","null",141595,"null"
"[]","2020-10-01T17:57:16Z","janwww/motion-instructor",4,"MR Motion Intructor project, Mixed Reality Lab 2020","null","C#","null",132425,"null"
"[]","2018-05-13T07:54:29Z","jassie-rangar/Augmented-Reality-Game",3,"null","null","Swift","null",443,"null"
"[""opencv""]","2019-12-16T20:13:42Z","jayantjain100/Augmented-Reality",7,"AR application using python and opencv ","null","Python","null",3114,"null"
"[]","2017-05-04T20:44:35Z","jbendig/Sudoku-Solver-AR",7,"Augmented reality sudoku solver","null","C++","null",349,"null"
"[""hololens"",""mixed-reality""]","2018-10-25T20:02:27Z","jbienzms/SpatialAlignment",24,"Helpful components for aligning and keeping virtual objects aligned with the physical world.","null","C#","null",107394,"null"
"[""vr""]","2017-02-02T00:01:25Z","jdesnoyers/Mixed-Reality-MIDI-Keyboard",4,"MIDI controller for VR that uses Arduino, Unity, and Leapmotion","null","C#","null",49891,"null"
"[""arcore"",""arkit"",""vr"",""web"",""webgl"",""webrtc"",""webxr""]","2018-08-02T21:48:42Z","jeeliz/jeelizAR",316,"JavaScript object detection lightweight library for augmented reality (WebXR demos included). It uses convolutional neural networks running on the GPU with WebGL .","null","JavaScript","null",16908,"null"
"[""ai"",""three-js"",""web"",""webgl""]","2018-02-16T21:43:54Z","jeeliz/jeelizFaceFilter",1878,"ai Javascript/ WebGL lightweight face tracking library designed for augmented reality webcam filters. Features : multiple faces detection, rotation, mouth opening. Various integration examples are provided (Three.js, Babylon.js, FaceSwap, Canvas2D, CSS3D...). ","null","JavaScript","null",162966,"null"
"[""android"",""api"",""kudan"",""markerless"",""unity""]","2017-01-07T14:45:26Z","jeetkanjani7/AR-Treasure-Hunt",13,"Used location based Augmented Reality to make a gps enabled AR Treasure Hunt on android platform. Used Google Maps API for fetching fused real time location of user, Kudan API for using gyroscope class to make markerless treasure box and Unity 3D for animating virtual treasure box. ","null","C#","null",30001,"null"
"[""mapbox"",""opengl"",""phone""]","2018-08-29T13:35:34Z","jeff-da/opengl-ar",3,"Augmented reality on phone with OpenGL and Mapbox .","null","JavaScript","null",328,"null"
"[""a-frame"",""ar-js"",""phone"",""three-js"",""web"",""webar""]","2017-02-17T10:27:59Z","jeromeetienne/AR.js",15286,"ar-js Efficient Augmented Reality for the Web - 60fps on phone !","null","HTML","null",327279,"null"
"[]","2016-06-19T14:55:35Z","jeromeetienne/three.armarker",5,"to easily do augmented reality with three.js","null","JavaScript","null",16302,"null"
"[""app"",""arkit"",""ios"",""swift""]","2019-12-04T23:07:52Z","jexe/ARShaderLab",3,"A small proof of concept app meant for quick AR shader experiments","null","Swift","null",12334,"null"
"[""unity"",""xrtk""]","2019-03-29T16:31:01Z","jhu-dvrk/dvrk-xr",10,"xrtk Mixed reality extension to dVRK framework, built on top of Unity","null","C#","null",6534,"null"
"[]","2017-09-14T16:12:42Z","jingquanalex/SSGI",8,"Screen space global illumination for interactive mixed reality","null","C++","null",109577,"null"
"[""android""]","2016-07-01T04:18:12Z","jinhucheung/Go",59,"导航犬 (Go) 是一款基于 Android 的增强现实步行导航软件，其地图服务由高德地图提供。","null","Java","null",57095,"null"
"[""unity"",""vuforia""]","2017-08-08T01:54:51Z","jkredzvr/Unity-Vuforia-Tutorial",4,"Quick demo Augmented Reality application with Vuforia in Unity platform","null","C#","null",113909,"null"
"[""android"",""arcore"",""cloud"",""firebase"",""sceneform""]","2018-08-28T20:47:50Z","jlyu26/ARCore-Furniture",22,"An ARCore based Android augmented reality furniture app, where users can virtually ""try out"" furniture in their home. Stack: ARCore, Sceneform API, Cloud Anchor, Augmented Images, Firebase , etc.","null","Java","null",16455,"null"
"[""arkit"",""unity""]","2020-09-24T05:22:54Z","jneless/wireless_AR_skeleton_realtime_sync",8,"Wireless realtime skeleton-tracking and skeleton-reconstruction in Augmented Reality between devices, powered by Unity ARFoundation.","null","C#","null",11210,"null"
"[]","2020-05-11T12:51:54Z","joaoadpereira/AR-Industry-Applications",5,"Application of Augmented Reality in Industry.","null","C++","null",321273,"null"
"[""app""]","2020-05-07T09:58:44Z","joaoadpereira/Harvester_CAD-AR_Smartphone",3,"An Augmented Reality app for CAD.","null","null","null",50358,"null"
"[]","2016-06-19T18:40:28Z","joaootavio93/FaceAugmentation",3,"This is a C++  implementation for Face Augmentation purpose using a CLM tracker for Augmented Reality based on natural caracteristics ","null","C++","null",172527,"null"
"[]","2018-01-30T06:06:32Z","joerromano/graffitigala",4,"Collaborative augmented reality graffiti","null","HTML","null",272,"null"
"[""windows""]","2017-05-16T04:36:43Z","johnsietsma/PlayerMakerWindowsMixedReality",6,"PlayMaker extensions for Windows Mixed Reality","null","C#","null",591,"null"
"[""mrtk""]","2020-05-09T13:41:44Z","joncohenproducer/MRTK-Audio",4,"mrtk Audio Assets for Open Source Mixed Reality Interactions","null","null","null",7962,"null"
"[""arkit"",""ios"",""scenekit"",""swift""]","2018-10-10T01:03:57Z","jonjon1251/TheLaughingMan-ARKit",25,"Use ARKit to become the infamous Laughing Man from Ghost in the Shell ","null","Swift","null",1567,"null"
"[""ar-js""]","2019-11-18T21:03:42Z","jorcuad/Cybercamp2019-SecurityAR-Workshop",3,"Workshop about how to develop different solutions to make our physical spaces more secure digitally.","null","JavaScript","null",8307,"null"
"[""app"",""arkit"",""ios"",""swift""]","2020-08-25T13:03:22Z","josedv82/augmented_reality_athlete_profile",3,"Simple proof of concept app combining image recognition via ARkit and a swift view to display athlete metrics.","null","Swift","null",12692,"null"
"[]","2017-11-01T02:21:18Z","joshhewlett/Capstone2017",3,"Repository for our Capstone 2017-2018 project. Building an augmented-reality presentation platform.","null","null","null",42969,"null"
"[""ios"",""ml""]","2019-09-12T20:50:57Z","jpaik7/AR-ML-Drawing",4,"ml iOS application that uses semantic segmentation with deep learning to recognize hand movements and allows the user to draw in 3D augmented reality in real time. ","null","Swift","null",18395,"null"
"[""arcore"",""waveengine"",""xamarin""]","2018-05-25T17:40:06Z","jsuarezruiz/xamarin-forms-arcore-sample",8,"Xamarin.Forms ARCore Sample using Wave Engine","null","C#","null",64169,"null"
"[""waveengine"",""xamarin""]","2018-10-22T18:59:51Z","jsuarezruiz/xamarin-forms-waveengine-ar-sample",8,"waveengine Xamarin.Forms Augmented Reality Sample","null","C#","null",64510,"null"
"[""opencv""]","2018-09-16T17:01:20Z","juangallostra/augmented-reality",185,"Augmented reality proof of concept project with Python and OpenCV","null","Python","null",363,"null"
"[""app"",""unity""]","2017-03-25T05:12:10Z","jurcaua/TranslatAR",7,"Real-time Augmented Reality translation app with image recognition in Unity","null","C#","null",63989,"null"
"[]","2016-04-07T21:25:30Z","justindriggers/android_device_glass_glass-1",7,"AOSP device tree for Google Glass","null","Makefile","null",157,"null"
"[""android"",""arcore""]","2020-09-24T09:53:38Z","jyotivasu/ARCore-Android",9,"arcore Augmented Reality in Android using ARCore","null","Mathematica","null",59414,"null"
"[""phone""]","2016-05-18T16:05:38Z","kahunalu/artsapp",4,"Augmented Reality Tagging System phone Application","null","Java","null",51041,"null"
"[""web""]","2016-05-18T16:02:02Z","kahunalu/artswebclient",3,"Augmented Reality Tagging System Web Client ","null","JavaScript","null",11987,"null"
"[""artoolkit"",""jsartoolkit""]","2020-01-31T22:20:50Z","kalwalt/FeatureSET-Display",3,"A little javascript lib for display .iset .fset and .fset3 files","null","JavaScript","null",8011,"null"
"[""a-frame"",""ar-js"",""artoolkit"",""jsartoolkit"",""markerless"",""three-js""]","2019-04-27T15:59:44Z","kalwalt/kalwalt-interactivity-AR",48,"Some various experiments with ar-js and Three.js","null","JavaScript","null",156359,"null"
"[""a-frame"",""app"",""ar-js"",""react""]","2019-05-08T19:05:05Z","kalwalt/react-aframe-ar-test",6,"A basic example of aframe.js and aframe- ar-js with a React app","null","JavaScript","null",1607,"null"
"[""ai""]","2019-02-05T15:11:38Z","kamruleee51/ART-Net",4,"ai This project presents a Single Input Multiple Output (SIMO) deep convolutional neural network, a so-called ART-Net (Augmented Reality Tool Network) consisting of an encoder-decoder architecture to obtain the surgical tool detection, segmentation, and geometric features concurrently in an end-to-end fashion.  ","null","Jupyter Notebook","null",3186048,"null"
"[""iot"",""opengl"",""vr""]","2017-11-15T13:53:28Z","kanawish/mixed-reality-toolbox",4,"Series of AR/ VR sample and reusable code. Includes OpenGL and IoT experiments.","null","Java","null",20008,"null"
"[""android""]","2018-04-14T10:38:36Z","kantoniak/tap-the-map",7,"Augmented Reality game to learn statistics by playing.","null","Java","null",28519,"null"
"[""gltf"",""phone"",""three-js"",""webgl""]","2020-09-26T09:29:05Z","karanganesan/model-viewer-bridge",12,"An easy to use bridge between your 3D models on desktop and 3D viewer in your phone + View in AR.","null","JavaScript","null",175,"null"
"[""computer-vision"",""opencv""]","2019-02-06T13:35:56Z","kaustubh-sadekar/AIR_Drums",33,"This project enables you to play virtual drums simply by using concepts of image processing and computer vision. ","null","Python","null",1624,"null"
"[""arcore"",""arkit"",""cloud"",""gamesparks"",""phone"",""unity3d""]","2018-07-06T22:37:01Z","kennethlng/wizards-duel-ar",10,"cloud Augmented reality phone game where players battle each other in real-time using spells and shields. Made with Unity, ARCore, and AWS GameSparks.","null","C#","null",52519,"null"
"[""android"",""arcore"",""unity3d"",""vuforia""]","2018-04-03T13:39:17Z","kevalpatel2106/unity-lamborghini-car",8,"See Lamborghini in the real world.","null","C#","null",47693,"null"
"[""arcore"",""unity""]","2018-10-27T07:33:35Z","kewalkishang/AR-FurnitureStore",13,"A augmented reality based 3D shopping experience built using UNITY and ARCore","null","C#","null",105050,"null"
"[""android"",""app"",""markerless"",""ndk"",""opencv"",""phone""]","2019-08-12T10:11:06Z","khoben/ar.core",4,"phone /PC Markerless AR detector&tracker core app","null","C++","null",12715,"null"
"[""android"",""easyar"",""ndk"",""opengl""]","2018-01-08T06:45:04Z","khoben/studyAR",5,"Android AR application","null","Java","null",16820,"null"
"[""web""]","2019-02-07T08:01:11Z","kienstra/augmented-reality",10,"web A WordPress plugin with a block to display web-based augmented reality.","null","JavaScript","null",5077,"null"
"[""animation"",""three-js"",""webgl""]","2017-02-17T19:54:38Z","kinetecharts/openPerform",24,"Check out the various styles and effects OpenPerform has to offer with our BVH animation demo!","null","JavaScript","null",298267,"null"
"[""app"",""arkit""]","2018-11-08T05:18:50Z","kkorouei/ARPaint",13,"Persistent Augmented Reality drawing app made with ARKit","null","Swift","null",6754,"null"
"[]","2018-11-08T16:22:03Z","klamma/ar-for-eu-book",7,"Editing Environment for the Open Augmented Reality Teaching Book","null","SCSS","null",79300,"null"
"[""unity3d"",""vive""]","2018-02-19T12:31:38Z","kliments/TitanicVR",4,"vive Data visualization tool for the Titanic dataset developed in Unity3D for the course Interaction in Mixed Reality Spaces at the University of Konstanz.","null","C#","null",132533,"null"
"[""hololens"",""marker"",""mixed-reality"",""unity""]","2019-05-08T14:46:40Z","kolodi/OutOfFrustum",6,"Tracking objects and display marker on screen edges when they are out of view","null","C#","null",246,"null"
"[""swift""]","2016-01-04T20:46:19Z","konradzdunczyk/AugmentedRealityDemo",4,"Augmented Reality demo based on Infinity Scroll View. Swift and dependency free","null","Swift","null",240,"null"
"[]","2020-10-28T03:33:58Z","krishnaik06/Augmented-Reality",9,"null","null","null","null",15309,"null"
"[""ios"",""scenekit"",""spritekit"",""swift""]","2017-07-10T06:53:44Z","kristopher-merolla/2DSpaceGame",3,"2d Simple space-shooter game using coremotion, bonus augmented reality feature","null","Swift","null",9167,"null"
"[""arkit"",""coreml"",""ios""]","2019-06-24T04:46:10Z","ktchnm/Beyblade_AR",4,"null","null","Jupyter Notebook","null",100437,"null"
"[""mixed-reality"",""nerf"",""unity""]","2020-05-22T10:28:32Z","kwea123/nerf_Unity",30,"Unity project for nerf_pl (Neural Radiance Fields)","null","C#","null",2019,"null"
"[""mixed-reality"",""nerf"",""pytorch"",""unity3d""]","2020-04-12T14:12:06Z","kwea123/nerf_pl",517,"NeRF (Neural Radiance Fields) and NeRF in the Wild using pytorch-lightning","null","Jupyter Notebook","null",23703,"null"
"[""ios"",""webar""]","2018-01-11T15:43:10Z","kyle8998/SocialSpend",5,"webar View where you friends are spending in an exiting new visual social media platform with integrated augmented reality and real time data tracking!","null","Objective-C","null",26532,"null"
"[]","2019-07-10T17:34:30Z","kyponomarev/wincc-ar",5,"This project demonstrates the capabilities of augmented reality for industrial control systems. ","null","JavaScript","null",16800,"null"
"[""computer-vision"",""ios"",""macos"",""ml"",""swift""]","2019-03-08T15:48:07Z","laanlabs/FootRenderer",11,"A data synthesizer for creating datasets of feet from a first-person perspective.","null","Swift","null",173487,"null"
"[""magicleap""]","2018-06-27T22:55:16Z","larkintuckerllc/magic-leap-patterns",9,"magicleap","null","C#","null",73578,"null"
"[""react""]","2018-04-14T20:53:19Z","lbelfield/augmented-reality",19,"Augmented Reality in React 16","null","JavaScript","null",2243,"null"
"[]","2016-10-05T02:03:18Z","leapmotion/ar-screen",13,"Hackathon project for augmented reality screen","null","C++","null",3589,"null"
"[""unity3d""]","2019-03-27T15:19:10Z","leeyunbo/Ddubuk",3,"Unity(C#) 졸업작품 : 증강현실을 접목한 위치기반 SNS 서비스","null","C#","null",345184,"null"
"[""gtlf"",""phone"",""react-native"",""usdz"",""web"",""webxr""]","2020-10-27T20:56:41Z","leoncvlt/ar-button",5,"🔲 Web component to easily display 3D models in react-native AR across browsers and phone devices","null","JavaScript","null",4835,"null"
